symbol_group_name,vmsize,filesize
b2BroadPhase,1728,2682
btCollisionShape,1728,2764
_Matrix4_* (library),1696,2676
btConvexInternalAabbCachingShape,1688,2463
dmGameSystemDDF,1680,7998
_lsp_* (library),1676,1744
_global_* (library),1672,2048
inflate_table,1640,1726
_check_* (library),1632,2245
_sig_* (library),1628,1830
btSphereShape,1628,2602
btCollisionObject,1616,2859
_gc_* (library),1616,2259
dmImage,1608,2434
_cff_* (library),1604,1859
_TextureSet_* (library),1601,1987
glfwAndroidDiscoverJoysticks,1600,1701
_TextureImage_* (library),1596,2187
_sha1_* (library),1596,2391
_ctx_* (library),1592,3142
_VertexAttribute_* (library),1590,2716
_ecdsa_* (library),1588,2580
bcwrite_proto,1560,1646
_com_* (library),1556,2416
_LOOKUP_* (library),1548,1690
_md5_* (library),1524,2379
_raw_* (library),1521,1733
_sign_* (library),1516,1852
dmExtension,1516,2768
btSphereSphereCollisionAlgorithm,1512,3131
_ctr_* (library),1504,2426
strscan_dec,1496,1556
tcp_methods,1488,1596
expr_table,1472,1555
cpcparser,1472,1530
_profile_* (library),1470,1891
b2ContactManager,1464,2019
btSphereTriangleCollisionAlgorithm,1452,3025
_CollisionObjectDesc_* (library),1450,2423
_TileSet_* (library),1447,2336
serialize_get,1444,1506
deflate_fast,1432,1493
_gl_* (library),1432,1778
_bcread_* (library),1428,1492
glfwAndroidUpdateJoystick,1424,1546
btBoxBoxCollisionAlgorithm,1416,2946
_pkcs5_* (library),1412,1578
dmURI,1412,1764
dmBlockAllocator,1408,1780
_chachapoly_* (library),1400,2081
btHashMap<>,1384,1606
dmHashFinal64(),1380,1460
deflate_rle,1376,1436
dmHashFinal32(),1372,1452
_csctx_* (library),1372,1747
_fetch_* (library),1348,1485
btTranslationalLimitMotor,1344,1580
btManifoldResult,1344,1999
_calc_* (library),1344,1834
b2TimeOfImpact(),1328,1423
_LabelDesc_* (library),1327,1997
_ov_* (library),1324,1464
_func_* (library),1324,1770
dmVMath,1320,1536
optset,1312,1415
btNullPairCache,1312,3273
glfwOpenWindow,1300,1363
_normalize_* (library),1296,1523
Vectormath,1288,1640
_time_* (library),1286,1565
_clib_* (library),1284,1621
_add_* (library),1280,1402
_use_* (library),1272,1336
_double_* (library),1268,1409
_zlib_* (library),1268,1749
gc_onestep,1264,1347
_mod_* (library),1264,1765
send_tree,1260,1318
btPairCachingGhostObject,1260,1983
_buffer_* (library),1259,1593
b2CollidePolygons(),1248,1370
b2Joint,1248,1869
btTransformUtil,1244,1518
stbtt_PackFontRangesRenderIntoRects,1240,1324
_lex_* (library),1240,1723
dmPath,1232,1536
mz_crc32(),1220,1372
dmFileDescriptor,1220,1971
_auth_* (library),1216,1303
_Mesh_* (library),1208,1309
DebugDrawcallback,1208,1951
func,1200,1517
b2EdgeShape,1200,2042
_SpriteDesc_* (library),1197,1832
_glfwAndroidHandleCommand,1196,1294
udp_methods,1168,1252
btMatrix3x3,1168,1605
dmRigDDF,1160,4837
btPerturbedContactResult,1156,1453
static_ltree,1152,1189
cullPoints2(),1148,1267
_obj_* (library),1140,1389
_except_* (library),1132,1132
stbtt_GetGlyphKernAdvance,1128,1202
dmResourceProviderFile,1128,1892
mapping_inverse,1124,1188
_chacha20_* (library),1120,1547
b2CircleShape,1120,1896
_ContactPointResponse_* (library),1112,1249
_compressHC2_* (library),1112,1546
_poly1305_* (library),1108,1557
fill_window,1104,1164
zip_errlist,1096,1161
global_select,1084,1146
dmThread,1076,1835
_fromdB_* (library),1068,1160
Layout<>(),1064,1159
tokennames,1064,1147
_idct_* (library),1064,1139
crc_lookup,1059,1118
match,1052,1106
btGjkConvexCast,1052,1546
_compute_* (library),1044,1234
LogInternal,1040,1100
_comment_* (library),1037,1318
_width_* (library),1032,1129
_mul_* (library),1024,1084
crc_table,1024,1082
vwin512,1024,1056
FT0,1024,28
FT1,1024,28
FT2,1024,28
FT3,1024,28
RT0,1024,52
RT1,1024,28
RT2,1024,28
RT3,1024,28
dmHashRelease32(),1022,1104
dmHashRelease64(),1022,1104
_verify_* (library),1016,1285
dmHashClone32(),1013,1128
dmHashClone64(),1005,1114
dmHashUpdateBuffer64(),999,1090
compress_block,996,1059
_serialize_* (library),996,1411
_PropertyDeclarations_* (library),994,1251
_RenderTargetDesc_* (library),994,1736
glfwDisable,992,1052
TextLayoutLegacyCreate(),984,1114
_base64_* (library),984,1148
dmHashUpdateBuffer32(),983,1074
glfwAndroidHandleInput,980,1051
_JNIEnv,980,1695
_HttpRequest_* (library),976,1344
final_gl,960,1017
_ModelDesc_* (library),960,1646
btUnionFind,960,1489
_128_* (library),960,1455
_192_* (library),960,1401
_256_* (library),960,1401
dmRenderDDF,960,4666
dmHashBuffer32,959,1022
_SpriteGeometry_* (library),959,1305
_substruct_* (library),948,1085
mz_inflate(),928,1006
glfwAndroidFlushEvents,924,995
_RenderPrototypeDesc_* (library),922,1894
btCapsuleShapeX,912,1283
btCapsuleShapeZ,912,1283
auxsort,908,964
_CollisionShape_* (library),906,1259
_entropy_* (library),900,1355
K,896,994
dmMutex,896,1325
_Model_* (library),893,1269
floor1_inverse1,892,956
_Modifier_* (library),890,1267
btRotationalLimitMotor,884,1129
dmHashReverseErase32,877,946
dmHashReverseErase64,877,946
btTriangleRaycastCallback,876,1295
_TextureSetAnimation_* (library),870,1465
b2GridAndPolygonContact,868,1547
dmHashInit32(),864,944
dmHashInit64(),864,944
btBridgedManifoldResult,860,1178
b2GridAndCircleContact,860,1532
_EmbeddedInstanceDesc_* (library),859,1370
_InstanceDesc_* (library),859,1295
dmZlib,856,1065
_miller_* (library),852,917
_HttpResponse_* (library),852,1083
_alt_* (library),852,1317
adler32_z,848,930
deflate_huff,848,909
b2WorldManifold,844,984
tls1_prf,844,925
_tesselate_* (library),840,1092
CProfileNode,840,1519
dmPhysicsDDF,840,3929
_state_* (library),836,1302
ciphersuite_preference,832,903
_glfwInput,832,35
b2ChainAndPolygonContact,832,1544
btRayAabb(),828,915
_v_* (library),828,906
b2ChainAndCircleContact,824,1505
_Animation_* (library),822,1289
_free_* (library),822,1380
_ccm_* (library),820,1325
_prepare_* (library),816,991
_packed_* (library),812,887
dmHashReverse32Alloc(),810,900
dmHashReverse64Alloc(),810,900
[section .data.rel.ro],808,808
_traverse_* (library),808,1006
_unused_* (library),804,876
stbtt_BakeFontBitmap,804,873
optget,800,879
_unroll_* (library),788,876
dmHashBuffer64,787,850
_SoundDesc_* (library),787,1398
_PlaySound_* (library),787,1380
propagatemark,780,890
stbtt_FindGlyphIndex,780,873
cp_declarator,780,842
_is_* (library),780,1175
_LightDesc_* (library),778,980
_h_* (library),776,854
_CameraDesc_* (library),772,1238
_vmeta_* (library),772,2300
_CollectionDesc_* (library),761,1149
_CollectionInstanceDesc_* (library),761,1160
_ext_* (library),760,802
dmResourceProviderArchivePrivate,760,1326
btTriangleConvexcastCallback,760,1142
stbtt_PackFontRanges,756,825
_ComponentDesc_* (library),756,1026
_StreamDesc_* (library),754,946
btClosestNotMeConvexResultCallback,752,1206
_Texture_* (library),749,1278
tremolo_mergesort,748,814
operator new(),746,1044
_zbuild_* (library),744,839
_bitmask_* (library),744,898
btConcaveShape,744,1262
b2StackAllocator,740,1238
insertleaf(),736,824
_prf_* (library),736,926
dmHashReverse32,732,796
dmHashReverse64,732,796
_initialize_* (library),728,799
dmZip,724,1684
chacha20_block,720,783
lj_bcread,720,778
_EmitterKey_* (library),720,871
dmAndroid,720,1127
dmGameObjectDDF,720,3518
_emutls_* (library),713,1015
deflateInit2_,712,798
expr_primary,712,773
_Bone_* (library),711,921
b2EdgeAndPolygonContact,700,1377
b2PolygonContact,700,1352
b2PolygonAndCircleContact,692,1383
b2EdgeAndCircleContact,692,1362
b2Mat33,692,1035
luaL_traceback,691,754
btBoxBoxDetector,688,1190
_TextureTransform_* (library),686,1220
_TileCell_* (library),686,1176
b2CircleContact,684,1305
_ContactPoint_* (library),680,841
stbtt_PackFontRangesGatherRects,676,780
_Iridescence_* (library),676,1086
small_prime,672,732
btDbvtNodeEnumerator,672,1030
res_unpack,671,730
_SetCamera_* (library),671,1008
_MeshDesc_* (library),671,1215
_handle_* (library),668,776
lex_number,668,758
_Reboot_* (library),668,1168
_Cubemap_* (library),668,1171
parse_body,664,771
_ResourceEntry_* (library),663,927
_EmbeddedComponentDesc_* (library),662,1070
ANativeActivity_onCreate,661,734
b2CollidePolygonAndCircle(),660,804
_Sampler_* (library),654,1074
glfwAndroidUpdateDpad,652,722
_cjson_* (library),652,782
b2PositionSolverManifold,644,808
[LOAD #1 [R]],637,637
b2CollideEdgeAndCircle(),636,774
jc,636,799
btEmptyAlgorithm,636,1799
decode_map,628,687
_prng_* (library),628,841
dmConditionVariable,628,1145
oggpack_look,621,706
inflateSync,620,680
_bc_* (library),616,733
dmPoolAllocator,616,982
ResourceChunkCachePut(),608,726
_update_* (library),608,1243
GetGlyphTTF(),604,731
btAxisSweep3,604,1065
bt32BitAxisSweep3,604,1007
b2Draw,604,1189
_crypt_* (library),604,1394
deflateSetDictionary,600,669
[section .init_array],600,600
bcemit_store,596,657
bottomup(),592,699
luaopen_package,592,680
_gxx_* (library),589,734
FontDebugGlyph(),588,667
lex_longstring,588,651
_TileLayer_* (library),587,966
stbtt_FindMatchingFont,584,655
_glfwChooseFBConfig,584,652
_SetGridShapeHull_* (library),584,733
_handshake_* (library),584,738
_vmevent_* (library),584,715
mz_error(),580,719
longest_match,576,638
dmPPrint,576,942
_Create_* (library),574,800
intersectRectQuad2(),572,674
ll_loadfunc,572,632
_PbrMetallicRoughness_* (library),570,862
_Clearcoat_* (library),570,807
floor1_inverse2,568,632
_IK_* (library),567,751
_LuaModule_* (library),566,908
_PbrSpecularGlossiness_* (library),565,803
b2FindMaxSeparation(),560,674
_bisect_* (library),560,657
FontDebug(),560,632
global_connect,560,623
_RayCastResponse_* (library),560,682
stbtt__matchpair(),552,630
deflateCopy,552,612
luaopen_ffi,552,612
_InputBinding_* (library),552,653
supported_ciphersuites,552,71
_glfwPlatformGetWindowRefreshRate,548,630
dmTrigLookup,544,773
floor0_inverse1,544,608
[section .dynamic],544,544
_build_* (library),540,631
_LuaSource_* (library),538,766
btDispatcher,536,837
parse_assignment,532,597
_CompareUTF8toUTF16_* (library),532,717
_clear_* (library),530,876
_de_* (library),528,661
_ModelPlayAnimation_* (library),527,937
_TextureFormatAlternative_* (library),521,923
_classify_* (library),520,590
ResourceChunkCacheDebugChunks(),512,615
stbtt_GetGlyphBitmapSubpixel,512,589
_dist_* (library),512,571
vwin256,512,544
FSb,512,308
_TileGrid_* (library),510,855
FontLoadFromMemoryTTF(),508,590
_find_* (library),508,569
err_unwind,508,567
operator delete(),505,964
operator delete[](),505,910
make_current,504,565
_supported_* (library),504,570
_cstream_* (library),500,705
dmTransform,496,658
_sort_* (library),496,592
_dict_* (library),496,587
bcread_fill,492,552
_PlatformProfile_* (library),490,689
ResourceChunkCacheEvictMemory(),488,592
_RigAnimation_* (library),488,613
touchById,484,566
_glfwInputDeactivation,484,555
_Vector4WOne_* (library),484,821
_Vector4_* (library),484,788
_Point3_* (library),484,805
_Vector3One_* (library),484,805
_Vector4One_* (library),484,829
_Vector3_* (library),484,764
_Quat_* (library),484,748
opt_setmembership,480,546
deflateParams,480,542
_ParticleKey_* (library),480,609
LZ4_loadDictHC,479,542
_ManifestHeader_* (library),479,888
parse_args,476,535
_combine_* (library),476,675
_Volume_* (library),474,720
_TextureView_* (library),474,705
_grow_* (library),472,563
oggbyte_read4,472,534
oggbyte_set4,472,533
_RigScene_* (library),472,821
btConvexCast,472,1171
_Specular_* (library),469,629
_Sheen_* (library),469,618
wchar_t,467,869
__float128,467,855
bool,467,845
unsigned char,467,845
__int128,467,839
unsigned __int128,467,839
double,467,835
unsigned long long,467,832
long double,467,825
long long,467,825
float,467,821
char,467,797
int,467,797
long,467,797
short,467,797
signed char,467,797
unsigned int,467,797
unsigned long,467,797
unsigned short,467,797
void,467,797
_CollisionResponse_* (library),464,616
_rsassa_* (library),460,536
_EventKey_* (library),459,718
_token_* (library),456,525
_GamepadMapEntry_* (library),456,587
glfwGetTouch,452,537
_glfwPlatformInit,452,518
fpconv_strtod,452,514
operator new[](),450,748
lua_newstate,445,506
_ip6_* (library),444,514
gola_fixup,444,503
pem_pbkdf1,440,499
_ValueType_* (library),440,615
_PropertyType_* (library),440,599
_TriggerResponse_* (library),440,562
dmGuiDDF,440,2057
_GamepadMap_* (library),436,713
slide_hash,432,491
_push_* (library),428,513
inflateInit2_,428,490
btDbvtTreeCollider,428,794
ov_bitrate,427,486
ctoknames,424,506
_cur_* (library),424,489
deflateBound,424,485
b2ContactListener,424,1057
lua_equal,422,504
b2AABB,420,525
inflateCopy,416,476
_ContactPointEvent_* (library),416,544
_RequestRayCast_* (library),416,535
_MeshSet_* (library),416,502
btSingleContactCallback,416,682
luaL_loadfilex,415,478
[section .data],415,415
ResourceChunkCacheEvictPathHash(),412,518
inet_pushresolved,412,478
meth_receivefrom,412,477
_array_* (library),412,476
btGjkEpaPenetrationDepthSolver,412,818
_zeros_* (library),412,716
_lookup_* (library),408,468
_ede3_* (library),408,530
_ede_* (library),408,581
_struct_* (library),404,467
collect_fd,404,463
_dynamic_* (library),403,466
searchpath,400,483
configuration_table,400,468
cp_errmsg,400,458
_ManifestFile_* (library),397,589
_SplinePoint_* (library),397,602
stbtt_GetGlyphBox,396,486
removeleaf(),396,481
mpi_montmul,396,480
_index_* (library),396,459
_PropertyDeclarationEntry_* (library),394,681
_HttpRequestProgress_* (library),394,589
_aarch64_* (library),393,828
socket_sendto,392,454
meth_sendto,392,452
_SetConstantParticleFX_* (library),392,541
_packet_* (library),391,530
_glfwPlatformTerminate,388,459
glfwEnable,388,447
lua_setmetatable,385,450
_glfwParseGLVersion,384,452
ConfigFileGetFloat,384,451
socket_recvfrom,384,448
expr_toreg,384,443
_ConvexHull_* (library),384,761
dmUtf8,384,666
_StartRecord_* (library),380,722
meth_receive,376,485
engine_main(),376,444
btActivatingCollisionAlgorithm,376,978
_CollectionFactoryDesc_* (library),374,790
_FactoryDesc_* (library),374,754
luaopen_base,373,434
stbtt_MakeCodepointBitmapSubpixelPrefilter,372,463
debug_localname,372,460
glfwExtensionSupported,372,443
dmStrError(),372,439
ConfigFileGetInt,372,437
_mem_* (library),372,557
CProfileIterator,372,930
_DrawDebugText_* (library),370,598
_ComputeDesc_* (library),370,601
_ComponentPropertyDesc_* (library),370,596
_PrototypeDesc_* (library),370,580
gc_mark,368,424
_ScriptMessage_* (library),368,493
_ManifestData_* (library),368,490
_SetLight_* (library),368,478
_AnimationTrack_* (library),368,475
_DrawLine_* (library),368,466
_Transform_* (library),368,454
poly1305_process,364,429
b2ContactFilter,364,705
lua_gc,363,418
lua_lessthan,361,422
mz_uncompress2(),360,437
socket_connect,360,423
unwind_phase2,360,422
socket_send,360,420
_SpriteTrimmingMode_* (library),360,531
_Playback_* (library),360,511
btPointCollector,360,823
_base_* (library),360,472
_setkey_* (library),360,918
dmModelDDF,360,1609
dmSystemDDF,360,1619
dmMath,360,1441
stbtt_MakeGlyphBitmapSubpixel,356,434
_callback_* (library),356,421
_glfwClearInput,356,420
_name_* (library),356,418
strscan_hex,356,416
_std_* (library),356,477
luaL_findtable,355,418
_PlayAnimation_* (library),354,631
inet_trybind,352,413
socket_write,352,413
socket_recv,352,412
mgf_mask,352,409
newtab,352,407
_Cue_* (library),351,564
_SetConstant_* (library),349,535
_len_* (library),348,409
_PropertyDesc_* (library),348,633
SupportVertexCallback,348,609
b2EdgeSeparation(),344,454
CreateGlyphBankFont(),344,445
stbi__get16be(),344,427
stbtt_GetPackedQuad,344,412
glfwOpenWindowHint,344,411
_glfwShowKeyboard,344,410
socket_read,344,404
_SetViewProjection_* (library),344,505
_TriggerEvent_* (library),344,457
GBGetGlyph(),340,442
gc_finalize,340,424
_terminate_* (library),340,423
stbtt_GetFontNameString,340,412
mz_adler32(),340,408
_call_* (library),340,406
_glfwPlatformGetJoystickButtons,336,416
stbtt_GetScaledFontVMetrics,336,412
_ktabk_* (library),336,410
_toreg_* (library),336,404
_g_* (library),336,465
b2Timer,336,588
parse_label,328,388
[section .text],328,328
BroadphaseAabbTester,328,578
BroadphaseRayTester,328,575
luaL_gsub,326,384
fetchleaves(),324,439
SetContext(),324,414
_randomize_* (library),324,414
_drbg_* (library),324,397
debug_putchunkname,324,391
auxiliar_tostring,324,390
meth_setpeername,324,389
socket_accept,324,386
deflatePrime,324,385
updatewindow,324,385
mmap_probe,324,383
_DisplayProfileQualifier_* (library),322,551
_glfwPlatformSwapBuffers,320,441
meth_send,320,426
z_errmsg,320,425
_gather_* (library),320,392
glfwGetWindowParam,320,387
expr_discharge,320,383
meth_accept,320,380
cpwriter,320,377
lj_parse,320,377
_zdefault_* (library),320,448
_Collision_* (library),320,424
ResourceChunkCacheGet(),316,482
stbtt_PackFontRangesPackRects,316,394
debug_framepc,316,378
close_state,316,376
tcp_create,316,375
_key_* (library),313,488
_eckey_* (library),312,403
dmHashBufferNoReverse64,312,384
luaL_optlstring,312,376
luaL_newmetatable,310,376
cpparser,308,365
gcm_mult,308,365
dmLZ4,308,558
lua_concat,307,366
copy_slot,304,410
stbtt_GetGlyphBitmapBoxSubpixel,304,384
Particle_IsSleeping,304,372
_sha384_* (library),304,372
timeout_getretry,304,369
meth_connect,304,365
_sha224_* (library),304,348
btSingleSweepCallback,304,564
btCollisionAlgorithm,304,652
_ResetConstant_* (library),304,539
lua_pushcclosure,301,366
stbtt_GetFontVMetricsOS2,300,397
_decode_* (library),300,392
pqdownheap,300,383
abort_message,300,362
deflateEnd,300,359
dmEngineService,300,1130
_fff_* (library),300,701
nd_mul2k,296,353
btSingleRayCallback,296,574
FontLoadFromMemory(),292,394
stbtt_PackBegin,292,380
_phase2_* (library),292,361
deflateResetKeep,292,357
inet_tryconnect,292,356
entropy_update,292,355
_lua_* (library),292,426
oggpack_read,289,350
dmHashEnableReverseHash,288,360
ctype_preptype,288,351
strscan_bin,288,348
init_block,288,347
lua_resume,287,346
luaopen_io,287,346
_SetParent_* (library),286,549
stbtt__GetGlyphClass(),284,361
bcwrite_ktabk,284,346
ov_read,284,340
luaL_ref,281,338
_glfwAndroidSetFullscreenParameters,280,364
_date_* (library),280,347
DefoldError,280,340
bcemit_INS,280,339
fscope_end,280,339
make_assoc,280,339
_HashAlgorithm_* (library),280,441
_EmitterType_* (library),280,433
_DepthStencilFormat_* (library),280,417
_TextureUsageFlag_* (library),280,413
_BlendMode_* (library),280,405
dmParticleDDF,280,1315
_Transmission_* (library),277,452
b2GetPointStates(),276,380
dmArrayUtil,276,365
stbtt_MakeGlyphBitmapSubpixelPrefilter,276,363
stbtt__isfont(),276,345
LZ4_compressHC2,276,340
process_input,276,338
gola_resolve,276,337
_CollectionProxyDesc_* (library),276,606
_SpriteTexture_* (library),276,597
_PathSettings_* (library),276,540
lua_yield,274,332
_InstancePropertyDesc_* (library),274,496
_DisplayProfiles_* (library),274,481
_DisplayProfile_* (library),274,458
_TextureProfile_* (library),274,454
_AnimationSetDesc_* (library),274,458
_DrawText_* (library),274,434
b2DistanceProxy,272,357
stbtt_GetCodepointHMetrics,272,347
inflateSetDictionary,272,341
stbtt_GetBakedQuad,272,339
_VelocityResponse_* (library),272,421
_CollisionEvent_* (library),272,391
_TextureProfiles_* (library),272,388
_ParticleFX_* (library),272,382
_ApplyForce_* (library),272,379
_Skeleton_* (library),272,361
oggpack_readinit,269,334
b2WorldRayCastWrapper,268,380
ConfigFileGetString,268,360
FontReadFile(),268,338
luaL_execresult,268,332
lua_newuserdata,268,332
bcemit_branch,268,330
buf_grow,268,325
ResourceGetDescriptor(),264,405
b2PulleyJointDef,264,377
FontCollectionAddFont(),264,361
_glfwAndroidSetInputMethod,264,339
ExtensionRegister,264,330
inflateReset,264,325
gc_freefunc,264,324
onDestroy,264,322
mask,264,317
_eckeydh_* (library),264,309
_platform_* (library),264,489
